order_id,user_id,product_id,category,qty,unit_price,paid_amount,discount,order_date,channel,warehouse_dist,city_level,delivery_days,status
ORD105616,2050,P0015,Mobile Phone,1,4779.0,4779.0,0.19,2025-11-16,App,10,1,3,delivered
ORD105617,2327,P0013,Mobile Phone,1,1719.0,1719.0,0.1,2026-04-13,Web,17,1,2,delivered
ORD105618,1884,P0006,Laptop & Accessory,1,2052.0,2052.0,0.1,2026-02-24,App,8,3,2,delivered
ORD105619,529,P0006,Laptop & Accessory,2,1368.0,2736.0,0.4,2025-09-14,App,14,1,4,delivered
ORD105620,990,P0045,Fashion,3,351.0,1053.0,0.1,2026-07-02,Web,8,3,2,delivered
ORD105621,3816,P0010,Laptop & Accessory,3,408.0,1224.0,0.4,2026-02-07,App,17,3,4,delivered
ORD105622,1520,P0043,Fashion,3,182.0,546.0,0.3,2026-01-20,App,10,1,2,delivered
ORD105623,585,P0011,Laptop & Accessory,1,6780.0,6780.0,0.0,2025-10-31,App,9,3,2,delivered
ORD105624,3569,P0018,Mobile Phone,3,1050.0,3150.0,0.0,2025-12-07,App,9,1,1,delivered
ORD105625,235,P0006,Laptop & Accessory,2,1846.8,3693.6,0.19,2025-11-16,Web,12,3,3,delivered
ORD105626,2436,P0050,Others,3,207.9,623.7,0.37,2025-11-09,App,33,1,4,delivered
ORD105627,2773,P0004,Laptop & Accessory,1,3798.0,3798.0,0.1,2026-03-04,App,16,1,4,delivered
ORD105628,967,P0029,Household,4,56.0,224.0,0.2,2026-01-15,App,14,1,3,delivered
ORD105629,496,P0029,Household,4,63.0,252.0,0.1,2026-07-09,App,23,1,4,delivered
ORD105630,1542,P0005,Laptop & Accessory,1,4130.0,4130.0,0.3,2026-08-02,App,19,1,2,delivered
ORD105631,3071,P0017,Mobile Phone,1,4161.6,4161.6,0.28,2025-11-02,App,9,1,2,delivered
ORD105632,3827,P0012,Laptop & Accessory,1,3168.0,3168.0,0.1,2025-09-15,App,9,3,3,delivered
ORD105633,3471,P0028,Household,3,351.0,1053.0,0.1,2026-06-11,Web,7,1,3,delivered
ORD105634,297,P0019,Mobile Phone,1,5346.0,5346.0,0.1,2026-08-27,Web,7,1,3,delivered
ORD105635,630,P0018,Mobile Phone,2,840.0,1680.0,0.2,2026-06-28,App,9,1,2,delivered
ORD105636,2333,P0004,Laptop & Accessory,1,2954.0,2954.0,0.3,2025-08-11,MiniProgram,15,3,3,delivered
ORD105637,2844,P0016,Mobile Phone,1,5967.0,5967.0,0.1,2025-11-06,App,14,1,3,delivered
ORD105638,21,P0013,Mobile Phone,1,1719.0,1719.0,0.1,2025-08-20,Web,23,1,2,delivered
ORD105639,399,P0060,Others,3,477.9,1433.7,0.19,2026-06-16,App,17,3,4,delivered
ORD105640,262,P0018,Mobile Phone,2,945.0,1890.0,0.1,2026-03-11,App,32,1,4,delivered
ORD105641,1061,P0039,Fashion,3,144.0,432.0,0.2,2026-02-08,MiniProgram,12,1,2,delivered
ORD105642,2643,P0024,Mobile Phone,1,4060.0,4060.0,0.0,2026-02-27,App,9,3,4,delivered
ORD105643,4135,P0016,Mobile Phone,1,5967.0,5967.0,0.1,2025-11-07,MiniProgram,22,3,5,delivered
ORD105644,246,P0001,Laptop & Accessory,1,4218.0,4218.0,0.4,2026-03-21,App,20,1,4,delivered
ORD105645,1795,P0021,Mobile Phone,1,5680.0,5680.0,0.0,2025-08-15,App,11,3,4,delivered
ORD105646,1198,P0010,Laptop & Accessory,2,680.0,1360.0,0.0,2026-04-10,App,23,3,4,delivered
ORD105647,1337,P0004,Laptop & Accessory,1,2954.0,2954.0,0.3,2026-05-21,MiniProgram,7,1,2,delivered
ORD105648,176,P0011,Laptop & Accessory,1,6780.0,6780.0,0.0,2026-04-22,Web,8,1,3,delivered
ORD105649,922,P0037,Fashion,3,88.2,264.6,0.37,2025-11-16,Web,11,3,5,delivered
ORD105650,731,P0005,Laptop & Accessory,1,5310.0,5310.0,0.1,2026-06-17,App,9,3,3,delivered
ORD105651,2888,P0010,Laptop & Accessory,3,544.0,1632.0,0.2,2026-05-12,Web,8,3,3,delivered
ORD105652,2447,P0022,Mobile Phone,1,4445.0,4445.0,0.3,2025-09-28,App,9,1,3,delivered
ORD105653,2421,P0011,Laptop & Accessory,1,5424.0,5424.0,0.2,2025-10-29,Web,23,3,3,delivered
ORD105654,1861,P0014,Mobile Phone,1,4552.0,4552.0,0.2,2026-04-05,App,8,1,3,delivered
ORD105655,1064,P0038,Fashion,3,136.8,410.4,0.28,2025-11-10,Web,12,1,1,delivered
ORD105656,693,P0004,Laptop & Accessory,1,2954.0,2954.0,0.3,2025-09-24,Web,9,1,3,delivered
ORD105657,25,P0055,Others,3,153.0,459.0,0.1,2025-10-11,App,15,1,3,delivered
ORD105658,426,P0008,Laptop & Accessory,1,3042.0,3042.0,0.1,2025-10-16,Web,16,1,2,delivered
ORD105659,623,P0046,Fashion,3,90.0,270.0,0.1,2026-01-22,Web,13,3,3,delivered
ORD105660,4353,P0003,Laptop & Accessory,1,5536.0,5536.0,0.2,2026-03-23,MiniProgram,14,3,3,delivered
ORD105661,4320,P0029,Household,3,70.0,210.0,0.0,2025-10-20,App,14,3,3,delivered
ORD105662,3140,P0004,Laptop & Accessory,1,3376.0,3376.0,0.2,2026-05-10,App,8,3,4,delivered
ORD105663,2303,P0005,Laptop & Accessory,1,3186.0,3186.0,0.46,2025-11-09,Web,17,1,3,delivered
ORD105664,2583,P0013,Mobile Phone,2,1719.0,3438.0,0.1,2025-11-13,App,16,1,3,delivered
ORD105665,2262,P0017,Mobile Phone,1,5202.0,5202.0,0.1,2025-11-03,App,13,2,3,delivered
ORD105666,2472,P0035,Household,2,170.1,340.2,0.37,2026-06-11,App,14,3,4,delivered
ORD105667,621,P0010,Laptop & Accessory,2,612.0,1224.0,0.1,2026-08-11,Web,9,1,3,delivered
ORD105668,4360,P0014,Mobile Phone,1,5121.0,5121.0,0.1,2026-01-29,App,16,1,3,delivered
ORD105669,3079,P0001,Laptop & Accessory,1,6327.0,6327.0,0.1,2025-08-20,App,17,1,3,delivered
ORD105670,662,P0007,Laptop & Accessory,1,4725.0,4725.0,0.37,2025-11-08,Web,7,1,2,delivered
ORD105671,1833,P0011,Laptop & Accessory,1,5424.0,5424.0,0.2,2025-10-12,App,27,1,5,delivered
ORD105672,3280,P0047,Fashion,3,396.9,1190.7,0.19,2026-06-20,App,16,3,5,delivered
ORD105673,3944,P0018,Mobile Phone,2,1050.0,2100.0,0.0,2025-09-08,MiniProgram,9,1,1,delivered
ORD105674,1281,P0010,Laptop & Accessory,3,408.0,1224.0,0.4,2026-08-14,App,8,1,3,delivered
ORD105675,1696,P0010,Laptop & Accessory,3,544.0,1632.0,0.2,2026-03-14,Web,18,1,4,delivered
ORD105676,987,P0010,Laptop & Accessory,2,612.0,1224.0,0.1,2026-02-09,App,31,1,3,delivered
ORD105677,1226,P0046,Fashion,3,81.0,243.0,0.19,2026-06-20,App,16,1,3,delivered
ORD105678,643,P0059,Others,3,130.0,390.0,0.0,2025-08-13,App,17,1,4,delivered
ORD105679,76,P0004,Laptop & Accessory,1,4220.0,4220.0,0.0,2026-06-09,App,29,1,4,delivered
ORD105680,1413,P0019,Mobile Phone,1,4752.0,4752.0,0.2,2025-09-23,App,16,1,2,delivered
ORD105681,1658,P0022,Mobile Phone,1,4572.0,4572.0,0.28,2026-06-20,App,15,1,2,delivered
ORD105682,3220,P0031,Household,3,162.0,486.0,0.1,2026-02-15,MiniProgram,8,3,2,delivered
ORD105683,1882,P0010,Laptop & Accessory,3,408.0,1224.0,0.4,2025-08-29,MiniProgram,25,3,5,delivered
ORD105684,1024,P0051,Others,3,450.0,1350.0,0.1,2026-06-18,App,13,3,3,delivered
ORD105685,1618,P0023,Mobile Phone,1,2946.0,2946.0,0.4,2025-08-13,App,30,1,3,delivered
ORD105686,3325,P0006,Laptop & Accessory,1,2280.0,2280.0,0.0,2025-10-04,App,10,1,2,delivered
ORD105687,1687,P0013,Mobile Phone,2,1719.0,3438.0,0.1,2026-06-13,Web,13,1,2,delivered
ORD105688,2070,P0049,Others,3,240.0,720.0,0.2,2026-01-16,MiniProgram,23,1,4,delivered
ORD105689,516,P0023,Mobile Phone,1,4910.0,4910.0,0.0,2026-07-05,App,15,1,3,delivered
ORD105690,17,P0062,Grocery,2,70.0,140.0,0.0,2026-04-05,App,12,1,3,delivered
ORD105691,4043,P0029,Household,4,63.0,252.0,0.1,2026-03-30,Web,8,1,5,delivered
ORD105692,805,P0069,Grocery,3,8.1,24.3,0.19,2025-11-11,Web,9,3,3,delivered
ORD105693,1080,P0018,Mobile Phone,3,945.0,2835.0,0.1,2025-10-01,App,7,1,3,delivered
ORD105694,308,P0002,Laptop & Accessory,1,4459.0,4459.0,0.3,2026-08-11,MiniProgram,7,1,2,delivered
ORD105695,1830,P0016,Mobile Phone,1,3978.0,3978.0,0.4,2025-09-18,MiniProgram,36,1,5,delivered
ORD105696,2985,P0010,Laptop & Accessory,3,544.0,1632.0,0.2,2026-02-15,App,7,1,2,delivered
ORD105697,2676,P0029,Household,3,50.4,151.2,0.28,2025-11-09,App,9,3,4,delivered
ORD105698,3702,P0018,Mobile Phone,2,661.5,1323.0,0.37,2025-11-08,App,29,2,4,delivered
ORD105699,918,P0041,Fashion,3,312.0,936.0,0.2,2026-03-17,App,6,3,3,delivered
ORD105700,996,P0049,Others,3,270.0,810.0,0.1,2026-06-13,Web,8,1,2,delivered
ORD105701,4288,P0053,Others,4,180.0,720.0,0.1,2026-06-09,App,9,1,2,delivered
ORD105702,1585,P0010,Laptop & Accessory,2,680.0,1360.0,0.0,2026-06-30,App,15,1,3,delivered
ORD105703,3598,P0024,Mobile Phone,1,3654.0,3654.0,0.1,2025-11-11,App,7,3,3,delivered
ORD105704,2308,P0018,Mobile Phone,2,840.0,1680.0,0.2,2026-01-17,Web,16,1,3,delivered
ORD105705,537,P0005,Laptop & Accessory,1,5900.0,5900.0,0.0,2025-08-04,App,8,1,3,delivered
ORD105706,4237,P0020,Mobile Phone,1,4482.0,4482.0,0.1,2026-05-26,App,30,3,5,delivered
ORD105707,1019,P0024,Mobile Phone,1,3654.0,3654.0,0.1,2025-11-12,Web,16,1,3,delivered
ORD105708,2446,P0008,Laptop & Accessory,1,3042.0,3042.0,0.1,2026-03-01,App,11,1,2,delivered
ORD105709,740,P0039,Fashion,3,162.0,486.0,0.1,2025-10-18,App,16,3,3,delivered
ORD105710,2162,P0017,Mobile Phone,1,4681.8,4681.8,0.19,2026-06-16,App,28,1,4,delivered
ORD105711,2011,P0046,Fashion,3,63.0,189.0,0.37,2026-06-15,Web,15,3,3,delivered
ORD105712,770,P0010,Laptop & Accessory,3,476.0,1428.0,0.3,2026-07-04,MiniProgram,35,3,6,delayed
ORD105713,4446,P0026,Household,3,290.0,870.0,0.0,2025-08-22,App,6,1,2,delivered
ORD105714,390,P0010,Laptop & Accessory,3,544.0,1632.0,0.2,2026-08-26,App,25,1,2,delivered
ORD105715,1516,P0020,Mobile Phone,1,4033.8,4033.8,0.19,2025-11-06,App,7,1,2,delivered
ORD105716,79,P0002,Laptop & Accessory,1,5733.0,5733.0,0.1,2025-11-13,App,27,1,5,delivered
ORD105717,2654,P0025,Household,3,485.1,1455.3,0.37,2025-11-06,Web,11,1,2,delivered
ORD105718,1613,P0008,Laptop & Accessory,2,2433.6,4867.2,0.28,2025-11-08,App,21,1,4,delivered
ORD105719,2095,P0018,Mobile Phone,3,735.0,2205.0,0.3,2026-02-26,Web,7,3,4,delivered
ORD105720,2761,P0010,Laptop & Accessory,2,612.0,1224.0,0.1,2025-11-05,App,6,3,4,delivered
ORD105721,3120,P0008,Laptop & Accessory,1,2366.0,2366.0,0.3,2025-12-14,MiniProgram,12,1,3,delivered
ORD105722,4290,P0002,Laptop & Accessory,1,3822.0,3822.0,0.4,2026-04-14,App,8,2,3,delivered
ORD105723,3738,P0042,Fashion,3,216.0,648.0,0.28,2026-06-19,Web,9,3,4,delivered
ORD105724,1018,P0060,Others,3,590.0,1770.0,0.0,2026-05-02,Web,16,1,4,delivered
ORD105725,2955,P0003,Laptop & Accessory,1,6228.0,6228.0,0.1,2026-03-17,App,22,1,4,delivered
ORD105726,192,P0010,Laptop & Accessory,2,476.0,952.0,0.3,2025-10-07,MiniProgram,7,3,2,delivered
ORD105727,369,P0010,Laptop & Accessory,2,612.0,1224.0,0.1,2026-06-15,Web,8,1,3,delivered
ORD105728,1607,P0018,Mobile Phone,3,945.0,2835.0,0.1,2025-08-17,MiniProgram,9,1,2,delivered
ORD105729,1607,P0018,Mobile Phone,3,850.5,2551.5,0.19,2025-11-08,Web,9,1,2,delivered
ORD105730,1793,P0018,Mobile Phone,2,1050.0,2100.0,0.0,2025-08-27,App,7,1,2,delivered
ORD105731,1671,P0008,Laptop & Accessory,1,2366.0,2366.0,0.3,2026-04-19,Web,10,1,2,delivered
ORD105732,2445,P0018,Mobile Phone,4,630.0,2520.0,0.4,2025-12-02,App,8,1,2,delivered
ORD105733,4214,P0031,Household,3,126.0,378.0,0.3,2026-04-12,Web,14,1,4,delivered
ORD105734,515,P0031,Household,2,145.8,291.6,0.19,2025-11-23,Web,17,3,4,delivered
ORD105735,1113,P0009,Laptop & Accessory,1,4242.0,4242.0,0.4,2026-01-12,App,12,1,3,delivered
ORD105736,188,P0039,Fashion,3,126.0,378.0,0.3,2026-01-13,Web,23,3,4,delivered
ORD105737,576,P0009,Laptop & Accessory,1,4242.0,4242.0,0.4,2025-08-22,App,14,3,3,delivered
ORD105738,4434,P0029,Household,3,63.0,189.0,0.1,2025-12-31,Web,6,1,2,delivered
ORD105739,108,P0004,Laptop & Accessory,1,4220.0,4220.0,0.0,2026-04-07,MiniProgram,31,3,4,delivered
ORD105740,608,P0012,Laptop & Accessory,1,2816.0,2816.0,0.2,2026-02-22,Web,9,3,3,delivered
ORD105741,1444,P0049,Others,3,300.0,900.0,0.0,2025-09-04,App,18,1,4,delivered
ORD105742,933,P0021,Mobile Phone,1,5112.0,5112.0,0.1,2026-04-20,MiniProgram,9,1,2,delivered
ORD105743,2026,P0010,Laptop & Accessory,3,489.6,1468.8,0.28,2025-11-13,MiniProgram,20,3,4,delivered
ORD105744,4458,P0006,Laptop & Accessory,3,2052.0,6156.0,0.1,2025-08-07,App,16,1,4,delivered
ORD105745,2802,P0006,Laptop & Accessory,1,2280.0,2280.0,0.0,2025-10-11,App,13,3,4,delivered
ORD105746,1359,P0006,Laptop & Accessory,2,1368.0,2736.0,0.4,2026-01-31,Web,16,1,2,delivered
ORD105747,2655,P0064,Grocery,3,43.2,129.6,0.28,2025-11-13,App,12,3,3,delivered
ORD105748,3762,P0013,Mobile Phone,2,1528.0,3056.0,0.2,2026-05-02,App,16,1,4,delivered
ORD105749,647,P0020,Mobile Phone,1,4033.8,4033.8,0.19,2025-11-05,App,14,3,4,delivered
ORD105750,2880,P0010,Laptop & Accessory,3,476.0,1428.0,0.3,2026-06-07,App,19,3,3,delivered
ORD105751,2320,P0069,Grocery,3,6.3,18.9,0.37,2025-11-10,App,15,1,5,delivered
ORD105752,2972,P0033,Household,3,288.0,864.0,0.2,2026-03-29,MiniProgram,14,3,4,delivered
ORD105753,220,P0047,Fashion,4,441.0,1764.0,0.1,2026-06-13,MiniProgram,15,3,3,delivered
ORD105754,2969,P0026,Household,4,290.0,1160.0,0.0,2025-12-11,Web,14,3,4,delivered
ORD105755,3273,P0039,Fashion,3,180.0,540.0,0.0,2025-08-22,App,8,3,3,delivered
ORD105756,2683,P0012,Laptop & Accessory,1,3168.0,3168.0,0.1,2026-02-18,Web,15,3,3,delivered
ORD105757,571,P0012,Laptop & Accessory,1,3168.0,3168.0,0.1,2026-08-28,App,13,1,2,delivered
ORD105758,484,P0012,Laptop & Accessory,1,3168.0,3168.0,0.1,2026-08-15,App,21,1,3,delivered
ORD105759,2990,P0011,Laptop & Accessory,1,5491.8,5491.8,0.19,2025-11-02,App,8,1,2,delivered
ORD105760,2476,P0039,Fashion,3,126.0,378.0,0.3,2026-05-30,Web,7,2,5,delivered
ORD105761,4407,P0001,Laptop & Accessory,1,5694.3,5694.3,0.19,2025-11-22,MiniProgram,14,1,2,delivered
ORD105762,1575,P0069,Grocery,4,8.0,32.0,0.2,2025-10-13,App,19,1,3,delivered
ORD105763,648,P0045,Fashion,3,234.0,702.0,0.4,2026-04-19,MiniProgram,17,1,1,delivered
ORD105764,3152,P0029,Household,3,63.0,189.0,0.1,2026-02-01,Web,21,1,4,delivered
ORD105765,3038,P0033,Household,3,252.0,756.0,0.3,2026-02-20,App,6,3,3,delivered
ORD105766,1882,P0010,Laptop & Accessory,4,367.2,1468.8,0.46,2026-06-17,MiniProgram,25,3,4,delivered
ORD105767,3026,P0069,Grocery,3,6.3,18.9,0.37,2025-11-18,Web,14,1,3,delivered
ORD105768,988,P0010,Laptop & Accessory,3,680.0,2040.0,0.0,2026-04-19,Web,31,1,3,delivered
ORD105769,613,P0003,Laptop & Accessory,1,6228.0,6228.0,0.1,2025-12-01,MiniProgram,9,3,4,delivered
ORD105770,336,P0010,Laptop & Accessory,3,612.0,1836.0,0.1,2025-08-20,App,7,3,2,delivered
ORD105771,927,P0009,Laptop & Accessory,1,4949.0,4949.0,0.3,2025-12-07,App,14,1,3,delivered
ORD105772,2511,P0016,Mobile Phone,1,6630.0,6630.0,0.0,2026-08-07,Web,34,1,5,delivered
ORD105773,758,P0006,Laptop & Accessory,2,2280.0,4560.0,0.0,2026-01-25,App,36,1,4,delivered
ORD105774,3812,P0006,Laptop & Accessory,2,1596.0,3192.0,0.3,2025-09-20,App,15,1,3,delivered
ORD105775,719,P0022,Mobile Phone,1,5715.0,5715.0,0.1,2026-04-29,MiniProgram,35,1,4,delivered
ORD105776,2665,P0008,Laptop & Accessory,1,3380.0,3380.0,0.0,2026-08-13,App,16,1,3,delivered
ORD105777,1914,P0009,Laptop & Accessory,1,5656.0,5656.0,0.2,2026-07-18,App,8,3,4,delivered
ORD105778,603,P0010,Laptop & Accessory,3,680.0,2040.0,0.0,2026-03-07,MiniProgram,35,1,5,delivered
ORD105779,2075,P0008,Laptop & Accessory,1,2366.0,2366.0,0.3,2025-12-06,App,20,3,4,delivered
ORD105780,4217,P0032,Household,3,222.0,666.0,0.4,2026-03-10,MiniProgram,27,3,4,delivered
ORD105781,4142,P0046,Fashion,2,54.0,108.0,0.46,2026-06-15,App,6,1,2,delivered
ORD105782,930,P0026,Household,2,290.0,580.0,0.0,2026-06-27,App,13,1,4,delivered
ORD105783,1980,P0010,Laptop & Accessory,3,612.0,1836.0,0.1,2026-06-16,App,11,1,0,delivered
ORD105784,445,P0008,Laptop & Accessory,1,3042.0,3042.0,0.1,2026-01-12,App,16,3,5,delivered
ORD105785,1647,P0010,Laptop & Accessory,3,612.0,1836.0,0.1,2025-09-24,App,25,3,3,delivered
ORD105786,1012,P0069,Grocery,3,10.0,30.0,0.0,2026-03-05,App,6,1,2,delivered
ORD105787,4042,P0061,Grocery,3,102.0,306.0,0.4,2025-10-12,Web,33,1,4,delivered
ORD105788,2405,P0064,Grocery,3,60.0,180.0,0.0,2025-08-29,App,15,1,2,delivered
ORD105789,545,P0040,Fashion,3,460.0,1380.0,0.0,2026-02-01,App,8,1,4,delivered
ORD105790,4473,P0035,Household,3,189.0,567.0,0.3,2026-04-14,App,26,1,3,delivered
ORD105791,2728,P0029,Household,3,63.0,189.0,0.1,2026-06-23,App,8,1,4,delivered
ORD105792,363,P0010,Laptop & Accessory,2,612.0,1224.0,0.1,2026-06-10,App,8,1,2,delivered
ORD105793,3351,P0010,Laptop & Accessory,3,612.0,1836.0,0.1,2026-06-25,App,6,2,1,delivered
ORD105794,2082,P0018,Mobile Phone,2,735.0,1470.0,0.3,2026-06-01,App,21,1,3,delivered
ORD105795,1341,P0029,Household,4,63.0,252.0,0.1,2026-05-06,App,14,1,2,delivered
ORD105796,569,P0005,Laptop & Accessory,1,4720.0,4720.0,0.2,2025-08-05,Web,9,3,2,delivered
ORD105797,857,P0056,Others,3,150.0,450.0,0.4,2026-03-31,Web,23,1,5,delivered
ORD105798,497,P0052,Others,3,245.0,735.0,0.3,2025-09-25,Web,29,1,5,delivered
ORD105799,3380,P0048,Fashion,3,272.0,816.0,0.2,2025-08-27,Web,35,1,7,delayed
ORD105800,830,P0010,Laptop & Accessory,2,612.0,1224.0,0.1,2025-10-12,MiniProgram,17,1,4,delivered
ORD105801,1653,P0025,Household,3,693.0,2079.0,0.1,2026-06-16,App,26,2,3,delivered
ORD105802,4303,P0011,Laptop & Accessory,1,6102.0,6102.0,0.1,2026-05-25,MiniProgram,22,3,5,delivered
ORD105803,4490,P0028,Household,3,351.0,1053.0,0.1,2026-08-06,App,9,1,2,delivered
ORD105804,3294,P0013,Mobile Phone,1,1719.0,1719.0,0.1,2026-08-20,App,7,1,2,delivered
ORD105805,3346,P0065,Grocery,3,30.0,90.0,0.0,2026-07-11,App,8,1,3,delivered
ORD105806,4146,P0046,Fashion,3,90.0,270.0,0.1,2025-10-01,App,16,1,4,delivered
ORD105807,3330,P0014,Mobile Phone,1,5690.0,5690.0,0.0,2026-07-04,App,6,1,1,delivered
ORD105808,1556,P0037,Fashion,3,100.8,302.4,0.28,2026-06-19,App,10,1,3,delivered
ORD105809,160,P0001,Laptop & Accessory,1,6327.0,6327.0,0.1,2026-07-01,MiniProgram,30,3,6,delayed
ORD105810,595,P0045,Fashion,3,351.0,1053.0,0.1,2025-10-10,App,9,1,2,delivered
ORD105811,1523,P0020,Mobile Phone,1,3486.0,3486.0,0.3,2025-09-23,Web,30,1,3,delivered
ORD105812,792,P0018,Mobile Phone,2,945.0,1890.0,0.1,2026-07-25,App,7,1,3,delivered
ORD105813,1030,P0032,Household,3,370.0,1110.0,0.0,2025-10-19,Web,8,1,4,delivered
ORD105814,155,P0010,Laptop & Accessory,2,544.0,1088.0,0.2,2025-12-03,MiniProgram,17,3,3,delivered
ORD105815,2056,P0018,Mobile Phone,3,840.0,2520.0,0.2,2026-01-12,App,13,2,5,delivered
ORD105816,1092,P0035,Household,3,189.0,567.0,0.3,2025-09-27,App,7,2,2,delivered
ORD105817,760,P0012,Laptop & Accessory,1,3168.0,3168.0,0.1,2025-08-10,App,10,1,3,delivered
ORD105818,2303,P0002,Laptop & Accessory,1,6370.0,6370.0,0.0,2026-08-27,App,17,1,3,delivered
ORD105819,850,P0007,Laptop & Accessory,1,5250.0,5250.0,0.3,2026-07-04,App,13,1,1,delivered
ORD105820,1673,P0046,Fashion,3,100.0,300.0,0.0,2026-07-20,App,11,3,3,delivered
ORD105821,704,P0030,Household,2,396.0,792.0,0.1,2025-11-10,MiniProgram,14,2,3,delivered
ORD105822,2642,P0035,Household,3,194.4,583.2,0.28,2025-11-02,Web,9,1,2,delivered
ORD105823,3695,P0019,Mobile Phone,1,4158.0,4158.0,0.3,2025-12-29,App,15,1,3,delivered
ORD105824,209,P0046,Fashion,2,90.0,180.0,0.1,2026-01-11,App,13,1,2,delivered
ORD105825,3505,P0016,Mobile Phone,1,5967.0,5967.0,0.1,2025-08-03,MiniProgram,8,1,3,delivered
ORD105826,3682,P0028,Household,4,351.0,1404.0,0.1,2026-06-10,App,9,1,1,delivered
ORD105827,4284,P0019,Mobile Phone,1,5346.0,5346.0,0.1,2026-08-28,Web,16,1,4,delivered
ORD105828,3568,P0011,Laptop & Accessory,1,6780.0,6780.0,0.0,2026-02-15,MiniProgram,36,1,4,delivered
ORD105829,2057,P0046,Fashion,3,80.0,240.0,0.2,2025-12-12,App,27,3,6,delayed
ORD105830,180,P0006,Laptop & Accessory,2,1596.0,3192.0,0.3,2025-12-14,Web,14,1,3,delivered
ORD105831,189,P0010,Laptop & Accessory,3,612.0,1836.0,0.1,2025-09-14,Web,13,1,3,delivered
ORD105832,569,P0008,Laptop & Accessory,1,3042.0,3042.0,0.1,2025-11-08,App,9,3,4,delivered
ORD105833,1536,P0046,Fashion,3,100.0,300.0,0.0,2026-02-02,MiniProgram,28,3,6,delayed
ORD105834,4222,P0032,Household,3,370.0,1110.0,0.0,2026-01-01,App,14,1,2,delivered
ORD105835,528,P0010,Laptop & Accessory,2,680.0,1360.0,0.0,2026-02-22,App,12,3,3,delivered
ORD105836,2001,P0006,Laptop & Accessory,1,2052.0,2052.0,0.1,2026-06-21,MiniProgram,17,1,4,delivered
ORD105837,4523,P0035,Household,2,218.7,437.4,0.19,2025-11-03,App,22,1,3,delivered
ORD105838,31,P0004,Laptop & Accessory,1,4220.0,4220.0,0.0,2025-08-13,App,14,3,3,delivered
ORD105839,120,P0005,Laptop & Accessory,1,4720.0,4720.0,0.2,2025-08-18,App,21,3,4,delivered
ORD105840,815,P0010,Laptop & Accessory,3,476.0,1428.0,0.3,2025-10-01,App,15,3,5,delivered
ORD105841,636,P0008,Laptop & Accessory,1,3042.0,3042.0,0.1,2026-03-06,Web,36,3,4,delivered
ORD105842,1760,P0015,Mobile Phone,1,3186.0,3186.0,0.46,2026-06-14,App,13,1,3,delivered
ORD105843,1429,P0010,Laptop & Accessory,3,612.0,1836.0,0.1,2026-07-08,App,18,1,2,delivered
ORD105844,2193,P0069,Grocery,4,9.0,36.0,0.1,2026-04-05,App,13,1,2,delivered
ORD105845,422,P0069,Grocery,3,10.0,30.0,0.0,2025-12-19,App,15,3,5,delivered
ORD105846,2674,P0006,Laptop & Accessory,2,1824.0,3648.0,0.2,2025-10-11,Web,14,1,3,delivered
ORD105847,610,P0015,Mobile Phone,1,5310.0,5310.0,0.1,2025-12-18,App,9,1,2,delivered
ORD105848,1561,P0010,Laptop & Accessory,3,489.6,1468.8,0.28,2025-11-16,App,18,1,2,delivered
ORD105849,85,P0010,Laptop & Accessory,2,612.0,1224.0,0.1,2026-06-30,MiniProgram,21,1,4,delivered
ORD105850,3338,P0031,Household,2,180.0,360.0,0.0,2026-01-26,App,14,1,3,delivered
ORD105851,2380,P0012,Laptop & Accessory,1,3168.0,3168.0,0.1,2025-11-03,App,12,2,4,delivered
ORD105852,596,P0003,Laptop & Accessory,1,6228.0,6228.0,0.1,2025-11-10,App,25,1,3,delivered
ORD105853,2267,P0020,Mobile Phone,1,4980.0,4980.0,0.0,2025-10-03,App,16,1,3,delivered
ORD105854,1488,P0011,Laptop & Accessory,1,5424.0,5424.0,0.2,2026-07-23,App,7,3,3,delivered
ORD105855,3561,P0013,Mobile Phone,1,1719.0,1719.0,0.1,2025-08-24,App,20,2,4,delivered
ORD105856,4407,P0008,Laptop & Accessory,1,2704.0,2704.0,0.2,2025-08-06,App,14,1,2,delivered
ORD105857,332,P0003,Laptop & Accessory,1,6920.0,6920.0,0.0,2025-10-24,App,12,1,2,delivered
ORD105858,1721,P0003,Laptop & Accessory,1,5605.2,5605.2,0.19,2026-06-14,App,17,3,3,delivered
ORD105859,756,P0012,Laptop & Accessory,1,3520.0,3520.0,0.0,2026-02-12,App,8,3,3,delivered
ORD105860,3044,P0033,Household,3,252.0,756.0,0.3,2026-03-31,App,14,1,2,delivered
ORD105861,88,P0011,Laptop & Accessory,1,6102.0,6102.0,0.1,2025-11-28,Web,7,3,3,delivered
ORD105862,2024,P0019,Mobile Phone,1,3564.0,3564.0,0.4,2025-09-01,MiniProgram,16,3,4,delivered
ORD105863,3710,P0024,Mobile Phone,1,4060.0,4060.0,0.0,2026-06-24,App,16,3,5,delivered
ORD105864,1313,P0037,Fashion,3,140.0,420.0,0.0,2025-10-28,MiniProgram,6,2,2,delivered
ORD105865,3614,P0027,Household,2,468.0,936.0,0.1,2025-08-16,MiniProgram,24,1,4,delivered
ORD105866,421,P0011,Laptop & Accessory,1,4746.0,4746.0,0.3,2026-03-07,Web,18,2,3,delivered
ORD105867,3980,P0053,Others,3,160.0,480.0,0.2,2025-09-08,App,27,3,4,delivered
